timestamp_ns,valid_count,utilization_pct,is_allocate
13618.0,316,61.72,0
13618.0,315,61.52,0
13618.0,314,61.33,0
13618.0,313,61.13,0
13618.0,312,60.94,0
13618.0,311,60.74,0
13618.0,310,60.55,0
13619.0,311,60.74,1
13622.0,312,60.94,1
13627.0,313,61.13,1
13629.0,312,60.94,0
13629.0,311,60.74,0
13629.0,310,60.55,0
13629.0,309,60.35,0
13629.0,308,60.16,0
13629.0,307,59.96,0
13629.0,306,59.77,0
13629.0,305,59.57,0
13632.0,306,59.77,1
13634.0,307,59.96,1
13637.0,308,60.16,1
13639.0,309,60.35,1
13642.0,310,60.55,1
13647.0,311,60.74,1
13649.0,312,60.94,1
13652.0,313,61.13,1
13654.0,314,61.33,1
13662.0,313,61.13,0
13662.0,312,60.94,0
13662.0,311,60.74,0
13662.0,310,60.55,0
13662.0,309,60.35,0
13662.0,308,60.16,0
13662.0,307,59.96,0
13662.0,306,59.77,0
13664.0,307,59.96,1
13664.0,306,59.77,0
13664.0,305,59.57,0
13664.0,304,59.38,0
13664.0,303,59.18,0
13664.0,302,58.98,0
13664.0,301,58.79,0
13664.0,300,58.59,0
13664.0,299,58.40,0
13669.0,300,58.59,1
13679.0,301,58.79,1
13684.0,302,58.98,1
13689.0,303,59.18,1
13694.0,304,59.38,1
13699.0,303,59.18,0
13699.0,302,58.98,0
13699.0,301,58.79,0
13699.0,300,58.59,0
13699.0,299,58.40,0
13699.0,298,58.20,0
13699.0,297,58.01,0
13699.0,296,57.81,0
13710.0,297,58.01,1
13715.0,298,58.20,1
13720.0,299,58.40,1
13723.0,298,58.20,0
13723.0,297,58.01,0
13723.0,296,57.81,0
13723.0,295,57.62,0
13723.0,294,57.42,0
13723.0,293,57.23,0
13723.0,292,57.03,0
13723.0,291,56.84,0
13725.0,292,57.03,1
13733.0,291,56.84,0
13733.0,290,56.64,0
13733.0,289,56.45,0
13733.0,288,56.25,0
13733.0,287,56.05,0
13733.0,286,55.86,0
13733.0,285,55.66,0
13733.0,284,55.47,0
13735.0,285,55.66,1
13745.0,286,55.86,1
13745.0,287,56.05,1
13750.0,288,56.25,1
13750.0,289,56.45,1
13755.0,290,56.64,1
13755.0,291,56.84,1
13760.0,292,57.03,1
13765.0,291,56.84,0
13765.0,290,56.64,0
13765.0,289,56.45,0
13765.0,288,56.25,0
13765.0,287,56.05,0
13765.0,286,55.86,0
13765.0,285,55.66,0
13765.0,284,55.47,0
13770.0,285,55.66,1
13775.0,286,55.86,1
13780.0,287,56.05,1
13785.0,288,56.25,1
13790.0,289,56.45,1
13795.0,290,56.64,1
13796.0,289,56.45,0
13796.0,288,56.25,0
13796.0,287,56.05,0
13796.0,286,55.86,0
13796.0,285,55.66,0
13796.0,284,55.47,0
13796.0,283,55.27,0
13796.0,282,55.08,0
13800.0,283,55.27,1
13802.0,282,55.08,0
13802.0,281,54.88,0
13802.0,280,54.69,0
13802.0,279,54.49,0
13802.0,278,54.30,0
13802.0,277,54.10,0
13802.0,276,53.91,0
13802.0,275,53.71,0
13805.0,276,53.91,1
13808.0,277,54.10,1
13810.0,278,54.30,1
13813.0,279,54.49,1
13815.0,280,54.69,1
13818.0,281,54.88,1
13823.0,282,55.08,1
13825.0,283,55.27,1
13828.0,284,55.47,1
13833.0,285,55.66,1
13835.0,286,55.86,1
13838.0,287,56.05,1
13838.0,288,56.25,1
13843.0,289,56.45,1
13843.0,290,56.64,1
13848.0,291,56.84,1
13853.0,290,56.64,0
13853.0,289,56.45,0
13853.0,288,56.25,0
13853.0,287,56.05,0
13853.0,286,55.86,0
13853.0,285,55.66,0
13853.0,284,55.47,0
13853.0,283,55.27,0
13853.0,284,55.47,1
13863.0,285,55.66,1
13868.0,286,55.86,1
13870.0,287,56.05,1
13873.0,288,56.25,1
13875.0,289,56.45,1
13878.0,290,56.64,1
13880.0,291,56.84,1
13885.0,292,57.03,1
13890.0,293,57.23,1
13891.5,292,57.03,0
13891.5,291,56.84,0
13891.5,290,56.64,0
13891.5,289,56.45,0
13891.5,288,56.25,0
13891.5,287,56.05,0
13891.5,286,55.86,0
13891.5,285,55.66,0
13895.0,286,55.86,1
13905.0,287,56.05,1
13910.0,288,56.25,1
13934.0,289,56.45,1
13939.0,290,56.64,1
13944.0,291,56.84,1
13949.0,292,57.03,1
13954.0,293,57.23,1
13959.0,294,57.42,1
13964.0,295,57.62,1
13969.0,296,57.81,1
13974.0,297,58.01,1
13979.0,298,58.20,1
13984.0,299,58.40,1
13989.0,300,58.59,1
13994.0,301,58.79,1
13998.0,302,58.98,1
13999.0,303,59.18,1
14003.0,304,59.38,1
14004.0,305,59.57,1
14008.0,306,59.77,1
14009.0,307,59.96,1
14013.0,308,60.16,1
14018.0,309,60.35,1
14023.0,310,60.55,1
14028.0,311,60.74,1
14033.0,312,60.94,1
14062.0,313,61.13,1
14067.0,314,61.33,1
14072.0,315,61.52,1
14077.0,316,61.72,1
14082.0,317,61.91,1
14087.0,318,62.11,1
14092.0,319,62.30,1
14097.0,320,62.50,1
14126.0,321,62.70,1
14131.0,322,62.89,1
14136.0,323,63.09,1
14141.0,324,63.28,1
14146.0,325,63.48,1
14151.0,326,63.67,1
14156.0,327,63.87,1
14158.0,328,64.06,1
14161.0,329,64.26,1
14163.0,330,64.45,1
14168.0,331,64.65,1
14173.0,332,64.84,1
14178.0,333,65.04,1
14183.0,334,65.23,1
14188.0,335,65.43,1
14189.0,334,65.23,0
14189.0,333,65.04,0
14189.0,332,64.84,0
14189.0,331,64.65,0
14189.0,330,64.45,0
14189.0,329,64.26,0
14189.0,328,64.06,0
14189.0,327,63.87,0
14193.0,328,64.06,1
14195.0,329,64.26,1
14200.0,330,64.45,1
14205.0,331,64.65,1
14210.0,332,64.84,1
14215.0,333,65.04,1
14220.0,334,65.23,1
14222.0,335,65.43,1
14225.0,336,65.62,1
14227.0,337,65.82,1
14230.0,338,66.02,1
14232.0,339,66.21,1
14237.0,340,66.41,1
14242.0,341,66.60,1
14247.0,342,66.80,1
14251.0,341,66.60,0
14251.0,340,66.41,0
14251.0,339,66.21,0
14251.0,338,66.02,0
14251.0,337,65.82,0
14251.0,336,65.62,0
14251.0,335,65.43,0
14251.0,334,65.23,0
14252.0,335,65.43,1
14257.0,336,65.62,1
14258.0,337,65.82,1
14263.0,338,66.02,1
14268.0,339,66.21,1
14273.0,340,66.41,1
14278.0,341,66.60,1
14283.0,342,66.80,1
14288.0,343,66.99,1
14292.0,342,66.80,0
14292.0,341,66.60,0
14292.0,340,66.41,0
14292.0,339,66.21,0
14292.0,338,66.02,0
14292.0,337,65.82,0
14292.0,336,65.62,0
14292.0,335,65.43,0
14293.0,336,65.62,1
14298.0,337,65.82,1
14298.0,336,65.62,0
14298.0,335,65.43,0
14298.0,334,65.23,0
14298.0,333,65.04,0
14298.0,332,64.84,0
14298.0,331,64.65,0
14298.0,330,64.45,0
14298.0,329,64.26,0
14303.0,330,64.45,1
14313.0,331,64.65,1
14323.0,332,64.84,1
14328.0,333,65.04,1
14333.0,334,65.23,1
14338.0,335,65.43,1
14343.0,336,65.62,1
14344.0,335,65.43,0
14344.0,334,65.23,0
14344.0,333,65.04,0
14344.0,332,64.84,0
14344.0,331,64.65,0
14344.0,330,64.45,0
14344.0,329,64.26,0
14344.0,328,64.06,0
14348.0,329,64.26,1
14353.0,330,64.45,1
14357.0,329,64.26,0
14357.0,328,64.06,0
14357.0,327,63.87,0
14357.0,326,63.67,0
14357.0,325,63.48,0
14357.0,324,63.28,0
14357.0,323,63.09,0
14357.0,322,62.89,0
14358.0,323,63.09,1
14362.0,324,63.28,1
14363.0,325,63.48,1
14367.0,326,63.67,1
14368.0,327,63.87,1
14372.0,328,64.06,1
14373.0,329,64.26,1
14378.0,330,64.45,1
14382.0,331,64.65,1
14382.0,332,64.84,1
14383.0,331,64.65,0
14383.0,330,64.45,0
14383.0,329,64.26,0
14383.0,328,64.06,0
14383.0,327,63.87,0
14383.0,326,63.67,0
14383.0,325,63.48,0
14383.0,324,63.28,0
14387.0,325,63.48,1
14388.0,326,63.67,1
14392.0,327,63.87,1
14392.0,328,64.06,1
14402.0,327,63.87,0
14402.0,326,63.67,0
14402.0,325,63.48,0
14402.0,324,63.28,0
14402.0,323,63.09,0
14402.0,322,62.89,0
14402.0,321,62.70,0
14402.0,320,62.50,0
14402.0,321,62.70,1
14403.0,320,62.50,0
14403.0,319,62.30,0
14403.0,318,62.11,0
14403.0,317,61.91,0
14403.0,316,61.72,0
14403.0,315,61.52,0
14403.0,314,61.33,0
14403.0,313,61.13,0
14407.0,314,61.33,1
14412.0,315,61.52,1
14412.0,314,61.33,0
14412.0,313,61.13,0
14412.0,312,60.94,0
14412.0,311,60.74,0
14412.0,310,60.55,0
14412.0,309,60.35,0
14412.0,308,60.16,0
14412.0,307,59.96,0
14417.0,308,60.16,1
14417.0,309,60.35,1
14422.0,310,60.55,1
14427.0,311,60.74,1
14427.0,310,60.55,0
14427.0,309,60.35,0
14427.0,308,60.16,0
14427.0,307,59.96,0
14427.0,306,59.77,0
14427.0,305,59.57,0
14427.0,304,59.38,0
14427.0,303,59.18,0
14437.0,304,59.38,1
14439.0,303,59.18,0
14439.0,302,58.98,0
14439.0,301,58.79,0
14439.0,300,58.59,0
14439.0,299,58.40,0
14439.0,298,58.20,0
14439.0,297,58.01,0
14439.0,296,57.81,0
14444.0,295,57.62,0
14444.0,294,57.42,0
14444.0,293,57.23,0
14444.0,292,57.03,0
14444.0,291,56.84,0
14444.0,290,56.64,0
14444.0,289,56.45,0
14444.0,288,56.25,0
14452.0,287,56.05,0
14452.0,286,55.86,0
14452.0,285,55.66,0
14452.0,284,55.47,0
14452.0,283,55.27,0
14452.0,282,55.08,0
14452.0,281,54.88,0
14452.0,280,54.69,0
14478.0,281,54.88,1
14483.0,282,55.08,1
14488.0,283,55.27,1
14491.0,282,55.08,0
14491.0,281,54.88,0
14491.0,280,54.69,0
14491.0,279,54.49,0
14491.0,278,54.30,0
14491.0,277,54.10,0
14491.0,276,53.91,0
14491.0,275,53.71,0
14493.0,276,53.91,1
14503.0,277,54.10,1
14503.0,276,53.91,0
14503.0,275,53.71,0
14503.0,274,53.52,0
14503.0,273,53.32,0
14503.0,272,53.12,0
14503.0,271,52.93,0
14503.0,270,52.73,0
14503.0,269,52.54,0
14508.0,270,52.73,1
14512.0,271,52.93,1
14517.0,272,53.12,1
14518.0,273,53.32,1
14522.0,274,53.52,1
14523.0,275,53.71,1
14527.0,276,53.91,1
14532.0,277,54.10,1
14535.0,276,53.91,0
14535.0,275,53.71,0
14535.0,274,53.52,0
14535.0,273,53.32,0
14535.0,272,53.12,0
14535.0,271,52.93,0
14535.0,270,52.73,0
14535.0,269,52.54,0
14537.0,270,52.73,1
14542.0,271,52.93,1
14547.0,272,53.12,1
14552.0,273,53.32,1
14552.0,274,53.52,1
14557.0,275,53.71,1
14562.0,276,53.91,1
14567.0,277,54.10,1
14572.0,276,53.91,0
14572.0,275,53.71,0
14572.0,274,53.52,0
14572.0,273,53.32,0
14572.0,272,53.12,0
14572.0,271,52.93,0
14572.0,270,52.73,0
14572.0,269,52.54,0
14577.0,270,52.73,1
14582.0,271,52.93,1
14587.0,270,52.73,0
14587.0,269,52.54,0
14587.0,268,52.34,0
14587.0,267,52.15,0
14587.0,266,51.95,0
14587.0,265,51.76,0
14587.0,264,51.56,0
14587.0,263,51.37,0
14592.0,264,51.56,1
14595.0,263,51.37,0
14595.0,262,51.17,0
14595.0,261,50.98,0
14595.0,260,50.78,0
14595.0,259,50.59,0
14595.0,258,50.39,0
14595.0,257,50.20,0
14595.0,256,50.00,0
14597.0,257,50.20,1
14602.0,258,50.39,1
14606.0,259,50.59,1
14607.0,260,50.78,1
14611.0,261,50.98,1
14612.0,262,51.17,1
14616.0,263,51.37,1
14617.0,264,51.56,1
14621.0,265,51.76,1
14626.0,266,51.95,1
14627.0,267,52.15,1
14631.0,268,52.34,1
14631.0,267,52.15,0
14631.0,266,51.95,0
14631.0,265,51.76,0
14631.0,264,51.56,0
14631.0,263,51.37,0
14631.0,262,51.17,0
14631.0,261,50.98,0
14631.0,260,50.78,0
14632.0,261,50.98,1
14636.0,262,51.17,1
14637.0,263,51.37,1
14643.5,264,51.56,1
14646.0,265,51.76,1
14648.5,266,51.95,1
14651.0,265,51.76,0
14651.0,264,51.56,0
14651.0,263,51.37,0
14651.0,262,51.17,0
14651.0,261,50.98,0
14651.0,260,50.78,0
14651.0,259,50.59,0
14651.0,258,50.39,0
14653.5,259,50.59,1
14658.5,260,50.78,1
14663.5,261,50.98,1
14668.5,262,51.17,1
14670.0,263,51.37,1
14673.5,264,51.56,1
14675.0,265,51.76,1
14678.5,266,51.95,1
14680.0,267,52.15,1
14685.0,268,52.34,1
14689.5,267,52.15,0
14689.5,266,51.95,0
14689.5,265,51.76,0
14689.5,264,51.56,0
14689.5,263,51.37,0
14689.5,262,51.17,0
14689.5,261,50.98,0
14689.5,260,50.78,0
14690.0,261,50.98,1
14695.0,262,51.17,1
14705.0,263,51.37,1
14710.0,264,51.56,1
14715.0,265,51.76,1
14720.0,266,51.95,1
14725.0,267,52.15,1
14730.0,268,52.34,1
14735.0,269,52.54,1
14739.0,270,52.73,1
14740.0,271,52.93,1
14744.0,272,53.12,1
14745.0,273,53.32,1
14749.0,274,53.52,1
14750.0,275,53.71,1
14754.0,276,53.91,1
14755.0,275,53.71,0
14755.0,274,53.52,0
14755.0,273,53.32,0
14755.0,272,53.12,0
14755.0,271,52.93,0
14755.0,270,52.73,0
14755.0,269,52.54,0
14755.0,268,52.34,0
14759.0,269,52.54,1
14764.0,270,52.73,1
14769.0,271,52.93,1
14774.0,272,53.12,1
14798.0,273,53.32,1
14803.0,274,53.52,1
14808.0,275,53.71,1
14813.0,276,53.91,1
14818.0,277,54.10,1
14823.0,278,54.30,1
14828.0,279,54.49,1
14830.0,280,54.69,1
14833.0,281,54.88,1
14835.0,282,55.08,1
14840.0,283,55.27,1
14845.0,284,55.47,1
14850.0,285,55.66,1
14855.0,286,55.86,1
14860.0,287,56.05,1
14862.0,288,56.25,1
14865.0,289,56.45,1
14867.0,290,56.64,1
14872.0,291,56.84,1
14877.0,292,57.03,1
14882.0,293,57.23,1
14887.0,294,57.42,1
14892.0,295,57.62,1
14894.0,296,57.81,1
14897.0,297,58.01,1
14899.0,298,58.20,1
14904.0,299,58.40,1
14909.0,300,58.59,1
14914.0,301,58.79,1
14919.0,302,58.98,1
14924.0,303,59.18,1
14926.0,304,59.38,1
14929.0,305,59.57,1
14931.0,306,59.77,1
14936.0,307,59.96,1
14941.0,308,60.16,1
14946.0,309,60.35,1
14951.0,310,60.55,1
14956.0,311,60.74,1
14961.0,312,60.94,1
14990.0,313,61.13,1
14995.0,314,61.33,1
15000.0,315,61.52,1
15005.0,316,61.72,1
15010.0,317,61.91,1
15015.0,318,62.11,1
15020.0,319,62.30,1
15022.0,320,62.50,1
15025.0,321,62.70,1
15027.0,322,62.89,1
15032.0,321,62.70,0
15032.0,320,62.50,0
15032.0,319,62.30,0
15032.0,318,62.11,0
15032.0,317,61.91,0
15032.0,316,61.72,0
15032.0,315,61.52,0
15032.0,314,61.33,0
15037.0,315,61.52,1
15042.0,316,61.72,1
15047.0,317,61.91,1
15052.0,318,62.11,1
15054.0,319,62.30,1
15057.0,320,62.50,1
15059.0,321,62.70,1
15062.0,322,62.89,1
15064.0,323,63.09,1
15069.0,324,63.28,1
15074.0,325,63.48,1
15079.0,326,63.67,1
15084.0,327,63.87,1
15086.0,328,64.06,1
15089.0,329,64.26,1
15091.0,328,64.06,0
15091.0,327,63.87,0
15091.0,326,63.67,0
15091.0,325,63.48,0
15091.0,324,63.28,0
15091.0,323,63.09,0
15091.0,322,62.89,0
15091.0,321,62.70,0
15096.0,322,62.89,1
15101.0,323,63.09,1
15106.0,324,63.28,1
15111.0,325,63.48,1
15116.0,326,63.67,1
15121.0,327,63.87,1
15126.0,328,64.06,1
15131.0,329,64.26,1
15131.0,328,64.06,0
15131.0,327,63.87,0
15131.0,326,63.67,0
15131.0,325,63.48,0
15131.0,324,63.28,0
15131.0,323,63.09,0
15131.0,322,62.89,0
15131.0,321,62.70,0
15136.0,322,62.89,1
15141.0,323,63.09,1
15146.0,324,63.28,1
15150.5,325,63.48,1
15156.0,326,63.67,1
15156.5,327,63.87,1
15161.0,326,63.67,0
15161.0,325,63.48,0
15161.0,324,63.28,0
15161.0,323,63.09,0
15161.0,322,62.89,0
15161.0,321,62.70,0
15161.0,320,62.50,0
15161.0,319,62.30,0
15161.5,320,62.50,1
15166.0,321,62.70,1
15166.5,322,62.89,1
15171.0,323,63.09,1
15171.5,324,63.28,1
15176.5,325,63.48,1
15181.0,326,63.67,1
15181.5,327,63.87,1
15186.5,328,64.06,1
15191.0,327,63.87,0
15191.0,326,63.67,0
15191.0,325,63.48,0
15191.0,324,63.28,0
15191.0,323,63.09,0
15191.0,322,62.89,0
15191.0,321,62.70,0
15191.0,320,62.50,0
15191.5,319,62.30,0
15191.5,318,62.11,0
15191.5,317,61.91,0
15191.5,316,61.72,0
15191.5,315,61.52,0
15191.5,314,61.33,0
15191.5,313,61.13,0
15191.5,312,60.94,0
15205.5,311,60.74,0
15205.5,310,60.55,0
15205.5,309,60.35,0
15205.5,308,60.16,0
15205.5,307,59.96,0
15205.5,306,59.77,0
15205.5,305,59.57,0
15205.5,304,59.38,0
15217.5,305,59.57,1
15222.5,306,59.77,1
15223.5,305,59.57,0
15223.5,304,59.38,0
15223.5,303,59.18,0
15223.5,302,58.98,0
15223.5,301,58.79,0
15223.5,300,58.59,0
15223.5,299,58.40,0
15223.5,298,58.20,0
15227.5,299,58.40,1
15228.5,298,58.20,0
15228.5,297,58.01,0
15228.5,296,57.81,0
15228.5,295,57.62,0
15228.5,294,57.42,0
15228.5,293,57.23,0
15228.5,292,57.03,0
15228.5,291,56.84,0
15237.5,292,57.03,1
15240.0,291,56.84,0
15240.0,290,56.64,0
15240.0,289,56.45,0
15240.0,288,56.25,0
15240.0,287,56.05,0
15240.0,286,55.86,0
15240.0,285,55.66,0
15240.0,284,55.47,0
15247.5,285,55.66,1
15248.0,286,55.86,1
15252.5,287,56.05,1
15260.0,288,56.25,1
15262.5,289,56.45,1
15265.0,290,56.64,1
15270.0,291,56.84,1
15272.5,292,57.03,1
15275.0,293,57.23,1
15277.5,292,57.03,0
15277.5,291,56.84,0
15277.5,290,56.64,0
15277.5,289,56.45,0
15277.5,288,56.25,0
15277.5,287,56.05,0
15277.5,286,55.86,0
15277.5,285,55.66,0
15278.0,286,55.86,1
15280.0,287,56.05,1
15285.0,288,56.25,1
15288.0,289,56.45,1
15290.0,290,56.64,1
15293.0,289,56.45,0
15293.0,288,56.25,0
15293.0,287,56.05,0
15293.0,286,55.86,0
15293.0,285,55.66,0
15293.0,284,55.47,0
15293.0,283,55.27,0
15293.0,282,55.08,0
15295.0,281,54.88,0
15295.0,280,54.69,0
15295.0,279,54.49,0
15295.0,278,54.30,0
15295.0,277,54.10,0
15295.0,276,53.91,0
15295.0,275,53.71,0
15295.0,274,53.52,0
15298.0,275,53.71,1
15298.0,274,53.52,0
15298.0,273,53.32,0
15298.0,272,53.12,0
15298.0,271,52.93,0
15298.0,270,52.73,0
15298.0,269,52.54,0
15298.0,268,52.34,0
15298.0,267,52.15,0
15308.0,268,52.34,1
15311.0,269,52.54,1
15313.0,270,52.73,1
15316.0,271,52.93,1
15318.0,272,53.12,1
15321.0,273,53.32,1
15326.0,274,53.52,1
15328.0,275,53.71,1
15331.0,276,53.91,1
15333.0,277,54.10,1
15336.0,278,54.30,1
15338.0,277,54.10,0
15338.0,276,53.91,0
15338.0,275,53.71,0
15338.0,274,53.52,0
15338.0,273,53.32,0
15338.0,272,53.12,0
15338.0,271,52.93,0
15338.0,270,52.73,0
15343.0,271,52.93,1
15344.0,270,52.73,0
15344.0,269,52.54,0
15344.0,268,52.34,0
15344.0,267,52.15,0
15344.0,266,51.95,0
15344.0,265,51.76,0
15344.0,264,51.56,0
15344.0,263,51.37,0
15346.0,264,51.56,1
15351.0,265,51.76,1
15353.0,266,51.95,1
15358.0,267,52.15,1
15363.0,268,52.34,1
15368.0,269,52.54,1
15373.0,270,52.73,1
15374.0,271,52.93,1
15375.0,270,52.73,0
15375.0,269,52.54,0
15375.0,268,52.34,0
15375.0,267,52.15,0
15375.0,266,51.95,0
15375.0,265,51.76,0
15375.0,264,51.56,0
15375.0,263,51.37,0
15378.0,264,51.56,1
15383.0,265,51.76,1
15384.0,266,51.95,1
15389.0,267,52.15,1
15394.0,268,52.34,1
15399.0,269,52.54,1
15401.0,268,52.34,0
15401.0,267,52.15,0
15401.0,266,51.95,0
15401.0,265,51.76,0
15401.0,264,51.56,0
15401.0,263,51.37,0
15401.0,262,51.17,0
15401.0,261,50.98,0
15404.0,262,51.17,1
15409.0,263,51.37,1
15414.0,264,51.56,1
15424.0,265,51.76,1
15429.0,264,51.56,0
15429.0,263,51.37,0
15429.0,262,51.17,0
15429.0,261,50.98,0
15429.0,260,50.78,0
15429.0,259,50.59,0
15429.0,258,50.39,0
15429.0,257,50.20,0
15434.0,258,50.39,1
15434.0,257,50.20,0
15434.0,256,50.00,0
15434.0,255,49.80,0
15434.0,254,49.61,0
15434.0,253,49.41,0
15434.0,252,49.22,0
15434.0,251,49.02,0
15434.0,250,48.83,0
15439.0,251,49.02,1
15444.0,252,49.22,1
15449.0,253,49.41,1
15454.0,254,49.61,1
15464.0,255,49.80,1
15469.0,256,50.00,1
15470.0,257,50.20,1
15474.0,258,50.39,1
15479.0,259,50.59,1
15484.0,260,50.78,1
15489.0,261,50.98,1
15494.0,262,51.17,1
15494.0,263,51.37,1
15499.0,264,51.56,1
15499.0,265,51.76,1
15504.0,266,51.95,1
15504.0,267,52.15,1
15509.0,268,52.34,1
15509.0,269,52.54,1
15514.0,268,52.34,0
15514.0,267,52.15,0
15514.0,266,51.95,0
15514.0,265,51.76,0
15514.0,264,51.56,0
15514.0,263,51.37,0
15514.0,262,51.17,0
15514.0,261,50.98,0
15514.0,262,51.17,1
15519.0,263,51.37,1
15524.0,262,51.17,0
15524.0,261,50.98,0
15524.0,260,50.78,0
15524.0,259,50.59,0
15524.0,258,50.39,0
15524.0,257,50.20,0
15524.0,256,50.00,0
15524.0,255,49.80,0
15524.0,256,50.00,1
15529.0,257,50.20,1
15529.0,256,50.00,0
15529.0,255,49.80,0
15529.0,254,49.61,0
15529.0,253,49.41,0
15529.0,252,49.22,0
15529.0,251,49.02,0
15529.0,250,48.83,0
15529.0,249,48.63,0
15534.0,250,48.83,1
15539.0,251,49.02,1
15544.0,252,49.22,1
15549.0,253,49.41,1
15554.0,254,49.61,1
15559.0,255,49.80,1
15564.0,256,50.00,1
15571.0,255,49.80,0
15571.0,254,49.61,0
15571.0,253,49.41,0
15571.0,252,49.22,0
15571.0,251,49.02,0
15571.0,250,48.83,0
15571.0,249,48.63,0
15571.0,248,48.44,0
15574.0,249,48.63,1
15579.0,250,48.83,1
15589.0,251,49.02,1
15594.0,252,49.22,1
15598.0,253,49.41,1
15599.0,254,49.61,1
15603.0,255,49.80,1
15604.0,256,50.00,1
15608.0,257,50.20,1
15609.0,258,50.39,1
15613.0,259,50.59,1
15614.0,260,50.78,1
15618.0,261,50.98,1
15623.0,262,51.17,1
15628.0,263,51.37,1
15633.0,264,51.56,1
15694.0,265,51.76,1
15699.0,266,51.95,1
15704.0,267,52.15,1
15709.0,268,52.34,1
15714.0,269,52.54,1
15719.0,270,52.73,1
15724.0,271,52.93,1
15726.0,272,53.12,1
15729.0,273,53.32,1
15731.0,274,53.52,1
15736.0,275,53.71,1
15741.0,276,53.91,1
15746.0,277,54.10,1
15751.0,278,54.30,1
15756.0,279,54.49,1
15758.0,280,54.69,1
15761.0,281,54.88,1
15763.0,282,55.08,1
15768.0,283,55.27,1
15773.0,284,55.47,1
15778.0,285,55.66,1
15783.0,286,55.86,1
15788.0,287,56.05,1
15790.0,288,56.25,1
15793.0,289,56.45,1
15795.0,290,56.64,1
15800.0,291,56.84,1
15805.0,292,57.03,1
15810.0,293,57.23,1
15815.0,294,57.42,1
15820.0,295,57.62,1
15822.0,296,57.81,1
15825.0,297,58.01,1
15827.0,298,58.20,1
15832.0,299,58.40,1
15837.0,300,58.59,1
15842.0,301,58.79,1
15847.0,302,58.98,1
15852.0,303,59.18,1
15857.0,304,59.38,1
15862.0,305,59.57,1
15867.0,306,59.77,1
15872.0,307,59.96,1
15877.0,308,60.16,1
15882.0,307,59.96,0
15882.0,306,59.77,0
15882.0,305,59.57,0
15882.0,304,59.38,0
15882.0,303,59.18,0
15882.0,302,58.98,0
15882.0,301,58.79,0
15882.0,300,58.59,0
15887.0,301,58.79,1
15892.0,302,58.98,1
15897.0,303,59.18,1
15902.0,304,59.38,1
15918.0,305,59.57,1
15923.0,306,59.77,1
15928.0,307,59.96,1
15929.0,306,59.77,0
15929.0,305,59.57,0
15929.0,304,59.38,0
15929.0,303,59.18,0
15929.0,302,58.98,0
15929.0,301,58.79,0
15929.0,300,58.59,0
15929.0,299,58.40,0
15938.0,300,58.59,1
15943.0,301,58.79,1
15948.0,302,58.98,1
15950.0,303,59.18,1
15953.0,304,59.38,1
15955.0,305,59.57,1
15958.0,306,59.77,1
15960.0,307,59.96,1
15965.0,308,60.16,1
15970.0,309,60.35,1
15971.0,308,60.16,0
15971.0,307,59.96,0
15971.0,306,59.77,0
15971.0,305,59.57,0
15971.0,304,59.38,0
15971.0,303,59.18,0
15971.0,302,58.98,0
15971.0,301,58.79,0
15975.0,302,58.98,1
15978.0,301,58.79,0
15978.0,300,58.59,0
15978.0,299,58.40,0
15978.0,298,58.20,0
15978.0,297,58.01,0
15978.0,296,57.81,0
15978.0,295,57.62,0
15978.0,294,57.42,0
15979.0,293,57.23,0
15979.0,292,57.03,0
15979.0,291,56.84,0
15979.0,290,56.64,0
15979.0,289,56.45,0
15979.0,288,56.25,0
15979.0,287,56.05,0
15979.0,286,55.86,0
15985.0,287,56.05,1
15987.0,288,56.25,1
15992.0,289,56.45,1
15995.0,290,56.64,1
15997.0,291,56.84,1
16002.0,292,57.03,1
16007.0,293,57.23,1
16012.0,294,57.42,1
16017.0,295,57.62,1
16022.0,296,57.81,1
16027.0,295,57.62,0
16027.0,294,57.42,0
16027.0,293,57.23,0
16027.0,292,57.03,0
16027.0,291,56.84,0
16027.0,290,56.64,0
16027.0,289,56.45,0
16027.0,288,56.25,0
16029.0,287,56.05,0
16029.0,286,55.86,0
16029.0,285,55.66,0
16029.0,284,55.47,0
16029.0,283,55.27,0
16029.0,282,55.08,0
16029.0,281,54.88,0
16029.0,280,54.69,0
16045.0,279,54.49,0
16045.0,278,54.30,0
16045.0,277,54.10,0
16045.0,276,53.91,0
16045.0,275,53.71,0
16045.0,274,53.52,0
16045.0,273,53.32,0
16045.0,272,53.12,0
16053.0,273,53.32,1
16058.0,274,53.52,1
16061.5,273,53.32,0
16061.5,272,53.12,0
16061.5,271,52.93,0
16061.5,270,52.73,0
16061.5,269,52.54,0
16061.5,268,52.34,0
16061.5,267,52.15,0
16061.5,266,51.95,0
16066.5,265,51.76,0
16066.5,264,51.56,0
16066.5,263,51.37,0
16066.5,262,51.17,0
16066.5,261,50.98,0
16066.5,260,50.78,0
16066.5,259,50.59,0
16066.5,258,50.39,0
16068.5,259,50.59,1
16073.5,260,50.78,1
16078.0,261,50.98,1
16080.0,260,50.78,0
16080.0,259,50.59,0
16080.0,258,50.39,0
16080.0,257,50.20,0
16080.0,256,50.00,0
16080.0,255,49.80,0
16080.0,254,49.61,0
16080.0,253,49.41,0
16083.5,254,49.61,1
16088.0,255,49.80,1
16088.5,256,50.00,1
16093.0,257,50.20,1
